imdb,kp_poster_url,year,kp_id,type,genres,countries
tt5837242,https://st.kp.yandex.net/images/film_big/909700.jpg,2017,909700,movie,"[{'name': 'драма'}, {'name': 'комедия'}, {'name': 'криминал'}]",[{'name': 'Россия'}]
tt5463162,https://st.kp.yandex.net/images/film_big/961715.jpg,2018,961715,movie,"[{'name': 'фантастика'}, {'name': 'боевик'}, {'name': 'комедия'}, {'name': 'приключения'}]","[{'name': 'США'}, {'name': 'Канада'}]"
tt5220122,https://st.kp.yandex.net/images/film_big/950968.jpg,2018,950968,cartoon,"[{'name': 'мультфильм'}, {'name': 'фэнтези'}, {'name': 'приключения'}, {'name': 'комедия'}, {'name': 'семейный'}]","[{'name': 'США'}, {'name': 'Корея Южная'}]"
tt2802154,https://st.kp.yandex.net/images/film_big/705356.jpg,2014,705356,movie,"[{'name': 'драма'}, {'name': 'криминал'}]",[{'name': 'Россия'}]
tt2406566,https://st.kp.yandex.net/images/film_big/714564.jpg,2017,714564,movie,"[{'name': 'боевик'}, {'name': 'триллер'}]","[{'name': 'США'}, {'name': 'Германия'}, {'name': 'Швеция'}, {'name': 'Венгрия'}]"
tt1485796,https://st.kp.yandex.net/images/film_big/470173.jpg,2017,470173,movie,"[{'name': 'драма'}, {'name': 'биография'}, {'name': 'мюзикл'}, {'name': 'семейный'}]",[{'name': 'США'}]
tt1677720,https://st.kp.yandex.net/images/film_big/538225.jpg,2018,538225,movie,"[{'name': 'фантастика'}, {'name': 'боевик'}, {'name': 'приключения'}]","[{'name': 'США'}, {'name': 'Индия'}]"
tt3183660,https://st.kp.yandex.net/images/film_big/797840.jpg,2016,797840,movie,"[{'name': 'фэнтези'}, {'name': 'приключения'}, {'name': 'семейный'}]","[{'name': 'Великобритания'}, {'name': 'США'}]"
tt0974015,https://st.kp.yandex.net/images/film_big/424994.jpg,2017,424994,movie,"[{'name': 'фантастика'}, {'name': 'боевик'}, {'name': 'фэнтези'}]","[{'name': 'США'}, {'name': 'Канада'}, {'name': 'Великобритания'}]"
tt7964748,https://st.kp.yandex.net/images/film_big/1006132.jpg,2016,1006132,movie,"[{'name': 'комедия'}, {'name': 'драма'}]",[{'name': 'Россия'}]
tt9340622,https://st.kp.yandex.net/images/film_big/1111871.jpg,2017,1111871,movie,"[{'name': 'мелодрама'}, {'name': 'триллер'}, {'name': 'драма'}, {'name': 'комедия'}]",[{'name': 'Россия'}]
,https://st.kp.yandex.net/images/film_big/925669.jpg,2015,925669,movie,"[{'name': 'драма'}, {'name': 'комедия'}]",[{'name': 'Италия'}]
tt5580390,https://st.kp.yandex.net/images/film_big/977743.jpg,2017,977743,movie,"[{'name': 'фантастика'}, {'name': 'драма'}]","[{'name': 'США'}, {'name': 'Мексика'}]"
tt1396484,https://st.kp.yandex.net/images/film_big/453397.jpg,2017,453397,movie,"[{'name': 'ужасы'}, {'name': 'фэнтези'}, {'name': 'драма'}, {'name': 'детектив'}]","[{'name': 'США'}, {'name': 'Канада'}]"
tt5844488,https://st.kp.yandex.net/images/film_big/900052.jpg,2017,900052,movie,"[{'name': 'мелодрама'}, {'name': 'драма'}, {'name': 'спорт'}]",[{'name': 'Россия'}]
tt4034228,https://st.kp.yandex.net/images/film_big/884376.jpg,2016,884376,movie,[{'name': 'драма'}],[{'name': 'США'}]
tt0067517,https://st.kp.yandex.net/images/film_big/42736.jpg,1971,42736,movie,"[{'name': 'драма'}, {'name': 'военный'}, {'name': 'мелодрама'}]",[{'name': 'СССР'}]
tt5580036,https://st.kp.yandex.net/images/film_big/1008385.jpg,2017,1008385,movie,"[{'name': 'биография'}, {'name': 'спорт'}, {'name': 'комедия'}, {'name': 'драма'}]","[{'name': 'США'}, {'name': 'Великобритания'}, {'name': 'Катар'}]"
tt1959563,https://st.kp.yandex.net/images/film_big/835877.jpg,2017,835877,movie,"[{'name': 'боевик'}, {'name': 'комедия'}]","[{'name': 'США'}, {'name': 'Гонконг'}, {'name': 'Болгария'}, {'name': 'Нидерланды'}, {'name': 'Канада'}, {'name': 'Великобритания'}, {'name': 'Франция'}]"
tt5987402,https://st.kp.yandex.net/images/film_big/840817.jpg,2017,840817,movie,"[{'name': 'спорт'}, {'name': 'драма'}]",[{'name': 'Россия'}]
tt4649466,https://st.kp.yandex.net/images/film_big/906654.jpg,2017,906654,movie,"[{'name': 'боевик'}, {'name': 'триллер'}, {'name': 'комедия'}, {'name': 'криминал'}, {'name': 'приключения'}]","[{'name': 'Великобритания'}, {'name': 'США'}]"
,https://st.kp.yandex.net/images/film_big/930534.jpg,2017,930534,movie,"[{'name': 'триллер'}, {'name': 'ужасы'}]","[{'name': 'США'}, {'name': 'Япония'}]"
tt3890160,https://st.kp.yandex.net/images/film_big/902939.jpg,2017,902939,movie,"[{'name': 'боевик'}, {'name': 'триллер'}, {'name': 'драма'}, {'name': 'криминал'}, {'name': 'музыка'}]","[{'name': 'Великобритания'}, {'name': 'США'}]"
tt5157456,https://st.kp.yandex.net/images/film_big/707407.jpg,2016,707407,movie,"[{'name': 'история'}, {'name': 'драма'}]",[{'name': 'Россия'}]
tt1682187,https://st.kp.yandex.net/images/film_big/471158.jpg,2010,471158,movie,"[{'name': 'мелодрама'}, {'name': 'комедия'}, {'name': 'спорт'}]",[{'name': 'Россия'}]
tt5013056,https://st.kp.yandex.net/images/film_big/931677.jpg,2017,931677,movie,"[{'name': 'военный'}, {'name': 'драма'}, {'name': 'история'}]","[{'name': 'Великобритания'}, {'name': 'Нидерланды'}, {'name': 'Франция'}, {'name': 'США'}]"
tt3896198,https://st.kp.yandex.net/images/film_big/841263.jpg,2017,841263,movie,"[{'name': 'фантастика'}, {'name': 'боевик'}, {'name': 'приключения'}, {'name': 'комедия'}]",[{'name': 'США'}]
tt6841500,https://st.kp.yandex.net/images/film_big/840261.jpg,2017,840261,movie,[{'name': 'комедия'}],[{'name': 'Россия'}]
tt2250912,https://st.kp.yandex.net/images/film_big/690593.jpg,2017,690593,movie,"[{'name': 'фантастика'}, {'name': 'боевик'}, {'name': 'приключения'}]",[{'name': 'США'}]
tt0489270,https://st.kp.yandex.net/images/film_big/184417.jpg,2006,184417,movie,"[{'name': 'ужасы'}, {'name': 'триллер'}, {'name': 'детектив'}, {'name': 'криминал'}]","[{'name': 'Канада'}, {'name': 'США'}]"
tt5653294,https://st.kp.yandex.net/images/film_big/839818.jpg,2016,839818,movie,"[{'name': 'драма'}, {'name': 'триллер'}, {'name': 'приключения'}]",[{'name': 'Россия'}]
tt0432348,https://st.kp.yandex.net/images/film_big/86206.jpg,2005,86206,movie,"[{'name': 'ужасы'}, {'name': 'триллер'}, {'name': 'детектив'}, {'name': 'криминал'}]","[{'name': 'Канада'}, {'name': 'США'}]"
tt4731148,https://st.kp.yandex.net/images/film_big/840250.jpg,2017,840250,movie,[{'name': 'фантастика'}],[{'name': 'Россия'}]
tt2911666,https://st.kp.yandex.net/images/film_big/762738.jpg,2014,762738,movie,"[{'name': 'боевик'}, {'name': 'триллер'}, {'name': 'криминал'}]","[{'name': 'США'}, {'name': 'Китай'}]"
tt6070530,https://st.kp.yandex.net/images/film_big/948999.jpg,2016,948999,movie,"[{'name': 'комедия'}, {'name': 'мелодрама'}]",[{'name': 'Россия'}]
tt3892434,https://st.kp.yandex.net/images/film_big/923510.jpg,2014,923510,movie,[{'name': 'документальный'}],[{'name': 'Австралия'}]
tt0387564,https://st.kp.yandex.net/images/film_big/64187.jpg,2004,64187,movie,"[{'name': 'ужасы'}, {'name': 'триллер'}, {'name': 'детектив'}]",[{'name': 'США'}]
tt0080439,https://st.kp.yandex.net/images/film_big/63912.jpg,1980,63912,movie,"[{'name': 'мелодрама'}, {'name': 'комедия'}]",[{'name': 'Италия'}]
tt0356634,https://st.kp.yandex.net/images/film_big/8932.jpg,2004,8932,movie,"[{'name': 'комедия'}, {'name': 'семейный'}, {'name': 'фэнтези'}]",[{'name': 'США'}]
tt1403865,https://st.kp.yandex.net/images/film_big/462553.jpg,2010,462553,movie,"[{'name': 'вестерн'}, {'name': 'драма'}, {'name': 'приключения'}]",[{'name': 'США'}]
tt0457433,https://st.kp.yandex.net/images/film_big/104924.jpg,2007,104924,movie,"[{'name': 'триллер'}, {'name': 'криминал'}, {'name': 'детектив'}]",[{'name': 'США'}]
tt2333804,https://st.kp.yandex.net/images/film_big/696977.jpg,2013,696977,movie,"[{'name': 'фантастика'}, {'name': 'триллер'}, {'name': 'драма'}, {'name': 'комедия'}]","[{'name': 'Великобритания'}, {'name': 'Румыния'}, {'name': 'Франция'}]"
tt5526660,https://st.kp.yandex.net/images/film_big/927771.jpg,2016,927771,movie,[{'name': 'комедия'}],[{'name': 'Россия'}]
tt2182001,https://st.kp.yandex.net/images/film_big/601564.jpg,2012,601564,movie,"[{'name': 'биография'}, {'name': 'спорт'}, {'name': 'драма'}]",[{'name': 'Россия'}]
tt2281159,https://st.kp.yandex.net/images/film_big/678997.jpg,2013,678997,movie,[{'name': 'ужасы'}],[{'name': 'США'}]
tt1038919,https://st.kp.yandex.net/images/film_big/462662.jpg,2010,462662,movie,"[{'name': 'боевик'}, {'name': 'мелодрама'}, {'name': 'комедия'}, {'name': 'детектив'}]",[{'name': 'США'}]
tt0252076,https://st.kp.yandex.net/images/film_big/4840.jpg,2002,4840,movie,"[{'name': 'драма'}, {'name': 'мелодрама'}, {'name': 'комедия'}]",[{'name': 'США'}]
tt0404390,https://st.kp.yandex.net/images/film_big/78750.jpg,2005,78750,movie,"[{'name': 'боевик'}, {'name': 'триллер'}, {'name': 'драма'}, {'name': 'криминал'}]","[{'name': 'США'}, {'name': 'Германия'}]"
tt0120815,https://st.kp.yandex.net/images/film_big/371.jpg,1998,371,movie,"[{'name': 'военный'}, {'name': 'боевик'}, {'name': 'история'}]",[{'name': 'США'}]
tt1101026,https://st.kp.yandex.net/images/film_big/280938.jpg,2008,280938,movie,"[{'name': 'драма'}, {'name': 'история'}]",[{'name': 'Россия'}]
tt0945513,https://st.kp.yandex.net/images/film_big/409295.jpg,2011,409295,movie,"[{'name': 'фантастика'}, {'name': 'боевик'}, {'name': 'триллер'}, {'name': 'драма'}]","[{'name': 'США'}, {'name': 'Канада'}, {'name': 'Франция'}, {'name': 'Германия'}]"
tt2866360,https://st.kp.yandex.net/images/film_big/760829.jpg,2012,760829,movie,"[{'name': 'фантастика'}, {'name': 'триллер'}, {'name': 'драма'}]","[{'name': 'США'}, {'name': 'Великобритания'}]"
,https://st.kp.yandex.net/images/film_big/524631.jpg,2011,524631,movie,"[{'name': 'боевик'}, {'name': 'триллер'}]","[{'name': 'Канада'}, {'name': 'Бельгия'}]"
tt5442430,https://st.kp.yandex.net/images/film_big/966995.jpg,2017,966995,movie,"[{'name': 'ужасы'}, {'name': 'фантастика'}, {'name': 'триллер'}]","[{'name': 'США'}, {'name': 'Великобритания'}]"
tt0451279,https://st.kp.yandex.net/images/film_big/102383.jpg,2017,102383,movie,"[{'name': 'фантастика'}, {'name': 'боевик'}, {'name': 'военный'}, {'name': 'фэнтези'}]","[{'name': 'США'}, {'name': 'Китай'}]"
tt2316204,https://st.kp.yandex.net/images/film_big/695548.jpg,2017,695548,movie,"[{'name': 'ужасы'}, {'name': 'фантастика'}]","[{'name': 'США'}, {'name': 'Великобритания'}]"
tt3062096,https://st.kp.yandex.net/images/film_big/780470.jpg,2016,780470,movie,"[{'name': 'боевик'}, {'name': 'триллер'}, {'name': 'драма'}, {'name': 'криминал'}, {'name': 'детектив'}, {'name': 'приключения'}]","[{'name': 'США'}, {'name': 'Венгрия'}]"
tt0933361,https://st.kp.yandex.net/images/film_big/271513.jpg,2006,271513,movie,"[{'name': 'драма'}, {'name': 'мелодрама'}, {'name': 'комедия'}]",[{'name': 'Россия'}]
tt1465522,https://st.kp.yandex.net/images/film_big/485261.jpg,2010,485261,movie,"[{'name': 'ужасы'}, {'name': 'комедия'}]","[{'name': 'Канада'}, {'name': 'США'}]"
tt2094766,https://st.kp.yandex.net/images/film_big/690615.jpg,2016,690615,movie,"[{'name': 'фантастика'}, {'name': 'боевик'}, {'name': 'приключения'}]","[{'name': 'США'}, {'name': 'Франция'}, {'name': 'Великобритания'}, {'name': 'Гонконг'}, {'name': 'Тайвань'}, {'name': 'Мальта'}, {'name': 'Испания'}, {'name': 'Канада'}]"
tt4084744,https://st.kp.yandex.net/images/film_big/742026.jpg,2015,742026,movie,"[{'name': 'военный'}, {'name': 'биография'}, {'name': 'драма'}, {'name': 'история'}, {'name': 'боевик'}]","[{'name': 'Россия'}, {'name': 'Украина'}]"
tt1430132,https://st.kp.yandex.net/images/film_big/462754.jpg,2013,462754,movie,"[{'name': 'фантастика'}, {'name': 'боевик'}]","[{'name': 'США'}, {'name': 'Великобритания'}, {'name': 'Япония'}]"
tt3315342,https://st.kp.yandex.net/images/film_big/807682.jpg,2017,807682,movie,"[{'name': 'фантастика'}, {'name': 'боевик'}, {'name': 'триллер'}, {'name': 'драма'}]",[{'name': 'США'}]
tt5161058,https://st.kp.yandex.net/images/film_big/946883.jpg,2016,946883,movie,[{'name': 'комедия'}],[{'name': 'Россия'}]
tt2543164,https://st.kp.yandex.net/images/film_big/718811.jpg,2016,718811,movie,"[{'name': 'фантастика'}, {'name': 'драма'}]","[{'name': 'США'}, {'name': 'Канада'}]"
tt4550098,https://st.kp.yandex.net/images/film_big/909898.jpg,2016,909898,movie,"[{'name': 'триллер'}, {'name': 'драма'}]","[{'name': 'США'}, {'name': 'Китай'}]"
tt3783958,https://st.kp.yandex.net/images/film_big/841081.jpg,2016,841081,movie,"[{'name': 'мюзикл'}, {'name': 'драма'}, {'name': 'мелодрама'}, {'name': 'комедия'}, {'name': 'музыка'}]","[{'name': 'США'}, {'name': 'Гонконг'}]"
tt1475582,https://st.kp.yandex.net/images/film_big/502838.jpg,2010,502838,tv-series,"[{'name': 'детектив'}, {'name': 'триллер'}, {'name': 'драма'}, {'name': 'криминал'}]","[{'name': 'Великобритания'}, {'name': 'США'}]"
tt2005151,https://st.kp.yandex.net/images/film_big/602749.jpg,2016,602749,movie,"[{'name': 'драма'}, {'name': 'комедия'}, {'name': 'криминал'}, {'name': 'военный'}, {'name': 'биография'}]","[{'name': 'США'}, {'name': 'Румыния'}]"
tt3072482,https://st.kp.yandex.net/images/film_big/778218.jpg,2016,778218,movie,"[{'name': 'боевик'}, {'name': 'фантастика'}]","[{'name': 'Россия'}, {'name': 'США'}]"
tt1355644,https://st.kp.yandex.net/images/film_big/470689.jpg,2016,470689,movie,"[{'name': 'фантастика'}, {'name': 'триллер'}, {'name': 'драма'}, {'name': 'мелодрама'}]","[{'name': 'США'}, {'name': 'Австралия'}]"
tt3460252,https://st.kp.yandex.net/images/film_big/819101.jpg,2015,819101,movie,"[{'name': 'вестерн'}, {'name': 'криминал'}, {'name': 'триллер'}, {'name': 'драма'}, {'name': 'детектив'}]",[{'name': 'США'}]
tt3110958,https://st.kp.yandex.net/images/film_big/786958.jpg,2016,786958,movie,"[{'name': 'боевик'}, {'name': 'триллер'}, {'name': 'комедия'}, {'name': 'криминал'}, {'name': 'детектив'}, {'name': 'приключения'}]","[{'name': 'США'}, {'name': 'Франция'}]"
tt3385516,https://st.kp.yandex.net/images/film_big/814016.jpg,2016,814016,movie,"[{'name': 'фантастика'}, {'name': 'боевик'}, {'name': 'приключения'}]",[{'name': 'США'}]
tt1386697,https://st.kp.yandex.net/images/film_big/468522.jpg,2016,468522,movie,"[{'name': 'фантастика'}, {'name': 'боевик'}, {'name': 'фэнтези'}, {'name': 'приключения'}]",[{'name': 'США'}]
tt3393786,https://st.kp.yandex.net/images/film_big/817245.jpg,2016,817245,movie,"[{'name': 'боевик'}, {'name': 'триллер'}, {'name': 'криминал'}]","[{'name': 'США'}, {'name': 'Китай'}]"
tt5282006,https://st.kp.yandex.net/images/film_big/840234.jpg,2016,840234,movie,[{'name': 'драма'}],[{'name': 'Россия'}]
tt1700841,https://st.kp.yandex.net/images/film_big/557804.jpg,2016,557804,cartoon,"[{'name': 'мультфильм'}, {'name': 'фэнтези'}, {'name': 'комедия'}, {'name': 'приключения'}]","[{'name': 'США'}, {'name': 'Канада'}]"
tt3079380,https://st.kp.yandex.net/images/film_big/782792.jpg,2015,782792,movie,"[{'name': 'боевик'}, {'name': 'комедия'}]",[{'name': 'США'}]
tt0425112,https://st.kp.yandex.net/images/film_big/93377.jpg,2007,93377,movie,"[{'name': 'боевик'}, {'name': 'триллер'}, {'name': 'комедия'}, {'name': 'детектив'}]","[{'name': 'Великобритания'}, {'name': 'Франция'}]"
tt2567026,https://st.kp.yandex.net/images/film_big/723988.jpg,2016,723988,movie,"[{'name': 'фэнтези'}, {'name': 'детектив'}, {'name': 'приключения'}, {'name': 'семейный'}]",[{'name': 'США'}]
tt1179933,https://st.kp.yandex.net/images/film_big/843463.jpg,2016,843463,movie,"[{'name': 'триллер'}, {'name': 'драма'}, {'name': 'фантастика'}]",[{'name': 'США'}]
tt0120735,https://st.kp.yandex.net/images/film_big/522.jpg,1998,522,movie,"[{'name': 'боевик'}, {'name': 'комедия'}, {'name': 'криминал'}]",[{'name': 'Великобритания'}]
tt1340138,https://st.kp.yandex.net/images/film_big/436225.jpg,2015,436225,movie,"[{'name': 'фантастика'}, {'name': 'боевик'}, {'name': 'триллер'}]","[{'name': 'США'}, {'name': 'Канада'}]"
tt0803096,https://st.kp.yandex.net/images/film_big/277328.jpg,2016,277328,movie,"[{'name': 'фэнтези'}, {'name': 'боевик'}, {'name': 'приключения'}]","[{'name': 'США'}, {'name': 'Канада'}, {'name': 'Китай'}, {'name': 'Япония'}]"
tt2316411,https://st.kp.yandex.net/images/film_big/673910.jpg,2013,673910,movie,"[{'name': 'триллер'}, {'name': 'драма'}, {'name': 'детектив'}]","[{'name': 'Канада'}, {'name': 'Франция'}, {'name': 'Испания'}]"
tt2975590,https://st.kp.yandex.net/images/film_big/770631.jpg,2016,770631,movie,"[{'name': 'фантастика'}, {'name': 'боевик'}, {'name': 'фэнтези'}, {'name': 'приключения'}]",[{'name': 'США'}]
tt4629032,https://st.kp.yandex.net/images/film_big/840754.jpg,2015,840754,movie,"[{'name': 'драма'}, {'name': 'военный'}, {'name': 'история'}]",[{'name': 'Россия'}]
tt1392190,https://st.kp.yandex.net/images/film_big/453406.jpg,2015,453406,movie,"[{'name': 'боевик'}, {'name': 'фантастика'}, {'name': 'приключения'}]","[{'name': 'Австралия'}, {'name': 'США'}]"
tt2948356,https://st.kp.yandex.net/images/film_big/775276.jpg,2016,775276,cartoon,"[{'name': 'мультфильм'}, {'name': 'комедия'}, {'name': 'криминал'}, {'name': 'детектив'}, {'name': 'приключения'}, {'name': 'семейный'}]",[{'name': 'США'}]
tt3107288,https://st.kp.yandex.net/images/film_big/817506.jpg,2014,817506,tv-series,"[{'name': 'фантастика'}, {'name': 'боевик'}, {'name': 'драма'}, {'name': 'приключения'}]",[{'name': 'США'}]
tt1976009,https://st.kp.yandex.net/images/film_big/596985.jpg,2015,596985,movie,"[{'name': 'ужасы'}, {'name': 'фантастика'}, {'name': 'триллер'}, {'name': 'драма'}]","[{'name': 'США'}, {'name': 'Великобритания'}, {'name': 'Канада'}]"
tt3064298,https://st.kp.yandex.net/images/film_big/784455.jpg,2015,784455,movie,"[{'name': 'драма'}, {'name': 'мелодрама'}, {'name': 'комедия'}]","[{'name': 'Великобритания'}, {'name': 'Франция'}, {'name': 'США'}]"
tt1431045,https://st.kp.yandex.net/images/film_big/462360.jpg,2016,462360,movie,"[{'name': 'фантастика'}, {'name': 'боевик'}, {'name': 'комедия'}, {'name': 'приключения'}]",[{'name': 'США'}]
tt0478970,https://st.kp.yandex.net/images/film_big/195496.jpg,2015,195496,movie,"[{'name': 'фантастика'}, {'name': 'боевик'}, {'name': 'комедия'}, {'name': 'приключения'}]",[{'name': 'США'}]
tt1502712,https://st.kp.yandex.net/images/film_big/471642.jpg,2015,471642,movie,"[{'name': 'фантастика'}, {'name': 'боевик'}, {'name': 'приключения'}]","[{'name': 'США'}, {'name': 'Германия'}, {'name': 'Великобритания'}]"
tt3659388,https://st.kp.yandex.net/images/film_big/841700.jpg,2015,841700,movie,"[{'name': 'фантастика'}, {'name': 'приключения'}]","[{'name': 'США'}, {'name': 'Великобритания'}, {'name': 'Венгрия'}, {'name': 'Иордания'}]"
tt1638355,https://st.kp.yandex.net/images/film_big/518042.jpg,2015,518042,movie,"[{'name': 'боевик'}, {'name': 'комедия'}, {'name': 'приключения'}]","[{'name': 'США'}, {'name': 'Великобритания'}]"
tt2140379,https://st.kp.yandex.net/images/film_big/655435.jpg,2015,655435,movie,"[{'name': 'фантастика'}, {'name': 'триллер'}, {'name': 'боевик'}]",[{'name': 'США'}]
tt2872718,https://st.kp.yandex.net/images/film_big/760815.jpg,2013,760815,movie,"[{'name': 'триллер'}, {'name': 'драма'}, {'name': 'криминал'}]",[{'name': 'США'}]
tt3042408,https://st.kp.yandex.net/images/film_big/779602.jpg,2014,779602,movie,"[{'name': 'фантастика'}, {'name': 'триллер'}, {'name': 'драма'}, {'name': 'криминал'}, {'name': 'детектив'}]",[{'name': 'Германия'}]
tt2379713,https://st.kp.yandex.net/images/film_big/678552.jpg,2015,678552,movie,"[{'name': 'боевик'}, {'name': 'триллер'}, {'name': 'приключения'}]","[{'name': 'Великобритания'}, {'name': 'США'}]"
tt1790864,https://st.kp.yandex.net/images/film_big/575613.jpg,2014,575613,movie,"[{'name': 'фантастика'}, {'name': 'триллер'}, {'name': 'приключения'}]","[{'name': 'США'}, {'name': 'Великобритания'}]"
tt0450385,https://st.kp.yandex.net/images/film_big/195563.jpg,2007,195563,movie,"[{'name': 'ужасы'}, {'name': 'триллер'}]",[{'name': 'США'}]
tt0338013,https://st.kp.yandex.net/images/film_big/5492.jpg,2004,5492,movie,"[{'name': 'мелодрама'}, {'name': 'фантастика'}, {'name': 'драма'}]",[{'name': 'США'}]
tt2911668,https://st.kp.yandex.net/images/film_big/762833.jpg,2014,762833,movie,[{'name': 'триллер'}],[{'name': 'США'}]
tt2802144,https://st.kp.yandex.net/images/film_big/749540.jpg,2015,749540,movie,"[{'name': 'боевик'}, {'name': 'комедия'}, {'name': 'криминал'}, {'name': 'приключения'}]","[{'name': 'Великобритания'}, {'name': 'США'}]"
tt4528786,https://st.kp.yandex.net/images/film_big/893218.jpg,2015,893218,movie,"[{'name': 'документальный'}, {'name': 'история'}]",[{'name': 'Россия'}]
tt4553720,https://st.kp.yandex.net/images/film_big/762373.jpg,2011,762373,tv-series,[{'name': 'реальное ТВ'}],[{'name': 'Украина'}]
tt1617661,https://st.kp.yandex.net/images/film_big/505966.jpg,2015,505966,movie,"[{'name': 'фантастика'}, {'name': 'боевик'}, {'name': 'приключения'}]","[{'name': 'США'}, {'name': 'Австралия'}]"
tt0813541,https://st.kp.yandex.net/images/film_big/252063.jpg,2006,252063,movie,"[{'name': 'мелодрама'}, {'name': 'комедия'}]",[{'name': 'Россия'}]
tt0878804,https://st.kp.yandex.net/images/film_big/450213.jpg,2009,450213,movie,"[{'name': 'драма'}, {'name': 'спорт'}, {'name': 'биография'}]",[{'name': 'США'}]
tt1711425,https://st.kp.yandex.net/images/film_big/566387.jpg,2013,566387,movie,[{'name': 'комедия'}],[{'name': 'США'}]
tt2364841,https://st.kp.yandex.net/images/film_big/677880.jpg,2013,677880,movie,"[{'name': 'триллер'}, {'name': 'криминал'}]",[{'name': 'США'}]
tt2381941,https://st.kp.yandex.net/images/film_big/680824.jpg,2014,680824,movie,"[{'name': 'драма'}, {'name': 'мелодрама'}, {'name': 'комедия'}, {'name': 'криминал'}]","[{'name': 'США'}, {'name': 'Аргентина'}]"
tt0065670,https://st.kp.yandex.net/images/film_big/46789.jpg,1971,46789,movie,"[{'name': 'комедия'}, {'name': 'приключения'}, {'name': 'криминал'}]",[{'name': 'СССР'}]
tt3472226,https://st.kp.yandex.net/images/film_big/824954.jpg,2015,824954,movie,"[{'name': 'короткометражка'}, {'name': 'фантастика'}, {'name': 'фэнтези'}, {'name': 'боевик'}, {'name': 'комедия'}]",[{'name': 'Швеция'}]
tt1291150,https://st.kp.yandex.net/images/film_big/461206.jpg,2014,461206,movie,"[{'name': 'фантастика'}, {'name': 'боевик'}, {'name': 'комедия'}, {'name': 'приключения'}]",[{'name': 'США'}]
tt0080684,https://st.kp.yandex.net/images/film_big/338.jpg,1980,338,movie,"[{'name': 'фантастика'}, {'name': 'боевик'}, {'name': 'фэнтези'}, {'name': 'приключения'}]",[{'name': 'США'}]
tt0076759,https://st.kp.yandex.net/images/film_big/333.jpg,1977,333,movie,"[{'name': 'фантастика'}, {'name': 'боевик'}, {'name': 'фэнтези'}, {'name': 'приключения'}]",[{'name': 'США'}]
tt2752200,https://st.kp.yandex.net/images/film_big/743392.jpg,2013,743392,movie,[{'name': 'драма'}],[{'name': 'Франция'}]
tt2084970,https://st.kp.yandex.net/images/film_big/635772.jpg,2014,635772,movie,"[{'name': 'биография'}, {'name': 'военный'}, {'name': 'драма'}, {'name': 'история'}]","[{'name': 'Великобритания'}, {'name': 'США'}]"
tt2015381,https://st.kp.yandex.net/images/film_big/689066.jpg,2014,689066,movie,"[{'name': 'фантастика'}, {'name': 'боевик'}, {'name': 'приключения'}, {'name': 'комедия'}]",[{'name': 'США'}]
,https://st.kp.yandex.net/images/film_big/70952.jpg,2004,70952,movie,"[{'name': 'боевик'}, {'name': 'триллер'}, {'name': 'драма'}]",[{'name': 'Россия'}]
tt2562232,https://st.kp.yandex.net/images/film_big/722827.jpg,2014,722827,movie,"[{'name': 'драма'}, {'name': 'комедия'}]",[{'name': 'США'}]
tt1877832,https://st.kp.yandex.net/images/film_big/597687.jpg,2014,597687,movie,"[{'name': 'фантастика'}, {'name': 'боевик'}, {'name': 'триллер'}, {'name': 'приключения'}]","[{'name': 'США'}, {'name': 'Великобритания'}]"
tt2267998,https://st.kp.yandex.net/images/film_big/692861.jpg,2014,692861,movie,"[{'name': 'триллер'}, {'name': 'драма'}, {'name': 'детектив'}]",[{'name': 'США'}]
tt1959490,https://st.kp.yandex.net/images/film_big/596001.jpg,2014,596001,movie,"[{'name': 'драма'}, {'name': 'приключения'}, {'name': 'фэнтези'}]",[{'name': 'США'}]
tt1187043,https://st.kp.yandex.net/images/film_big/423210.jpg,2009,423210,movie,"[{'name': 'комедия'}, {'name': 'мелодрама'}]",[{'name': 'Индия'}]
tt1863347,https://st.kp.yandex.net/images/film_big/502733.jpg,2011,502733,movie,"[{'name': 'мелодрама'}, {'name': 'комедия'}]",[{'name': 'Россия'}]
tt0485755,https://st.kp.yandex.net/images/film_big/259931.jpg,2004,259931,movie,[{'name': 'документальный'}],[{'name': 'Франция'}]
tt2799166,https://st.kp.yandex.net/images/film_big/749507.jpg,2014,749507,movie,"[{'name': 'ужасы'}, {'name': 'триллер'}, {'name': 'детектив'}]","[{'name': 'США'}, {'name': 'Марокко'}]"
tt1211956,https://st.kp.yandex.net/images/film_big/463686.jpg,2013,463686,movie,"[{'name': 'боевик'}, {'name': 'триллер'}]",[{'name': 'США'}]
tt0831387,https://st.kp.yandex.net/images/film_big/260991.jpg,2014,260991,movie,"[{'name': 'фантастика'}, {'name': 'боевик'}, {'name': 'триллер'}, {'name': 'приключения'}]","[{'name': 'США'}, {'name': 'Япония'}]"
tt2294449,https://st.kp.yandex.net/images/film_big/672899.jpg,2014,672899,movie,"[{'name': 'комедия'}, {'name': 'боевик'}, {'name': 'криминал'}]",[{'name': 'США'}]
tt2024544,https://st.kp.yandex.net/images/film_big/606646.jpg,2013,606646,movie,"[{'name': 'драма'}, {'name': 'биография'}, {'name': 'история'}]","[{'name': 'США'}, {'name': 'Великобритания'}]"
